Timestamp,Event,Value
2025-12-08 00:46:02,Eyes Closed,0.155
2025-12-08 00:46:05,Eyes Closed,0.184
2025-12-08 00:46:09,Eyes Closed,0.165
2025-12-08 00:46:13,Eyes Closed,0.122
2025-12-08 00:46:14,Yawn,0.805
2025-12-08 00:46:16,Head Tilt,359.17
2025-12-08 00:46:16,Eyes Closed,0.176
2025-12-08 00:46:20,Eyes Closed,0.152
2025-12-08 00:46:23,Head Tilt,359.21
2025-12-08 00:46:31,Eyes Closed,0.174
2025-12-08 00:46:31,Head Tilt,357.44
2025-12-08 00:46:35,Eyes Closed,0.181
