Timestamp,Event,Value
2025-12-08 00:38:05,Program Started,-
2025-12-08 00:38:21,Yawning,0.811
2025-12-08 00:38:21,Head Tilt,359.98
2025-12-08 00:38:21,Eyes Closed,0.148
2025-12-08 00:38:25,Eyes Closed,0.168
2025-12-08 00:38:29,Head Tilt,30.88
2025-12-08 00:38:30,Eyes Closed,0.233
2025-12-08 00:38:34,Eyes Closed,0.135
2025-12-08 00:38:36,Head Tilt,358.47
2025-12-08 00:38:39,Yawning,0.843
