Timestamp,Event,Value
2025-12-08 00:33:52,Program Started,-
2025-12-08 00:34:11,Eyes Closed,0.208
2025-12-08 00:34:16,Eyes Closed,0.194
2025-12-08 00:34:25,Head Tilt,358.92
2025-12-08 00:34:25,Yawning,0.854
